,location,total_sqft,bath,price,bhk
5601,Nagasandra,1650.0,3.0,95.0,3
5602,Nagasandra,1500.0,2.0,91.0,2
5603,Nagasandra,4000.0,8.0,160.0,8
5604,Nagavara,400.0,1.0,14.0,1
5605,Nagavara,2172.65,3.0,120.0,4
5606,Nagavara,1545.0,2.0,58.0,3
5607,Nagavara,2319.0,3.0,180.0,3
5608,Nagavara,2430.0,4.0,180.0,3
5609,Nagavara,936.0,2.0,40.2,2
5610,Nagavara,1125.0,2.0,44.5,2
5611,Nagavara,1315.0,2.0,70.0,2
5612,Nagavara,1077.0,2.0,50.0,2
5613,Nagavara,2496.0,4.0,125.0,4
5614,Nagavara,1110.0,2.0,44.95,2
5615,Nagavara,1247.0,2.0,58.56,2
5616,Nagavara,440.0,3.0,35.0,3
5617,Nagavarapalya,1392.0,2.0,99.0,2
5618,Nagavarapalya,705.0,1.0,52.5,1
5619,Nagavarapalya,1300.0,3.0,80.0,3
5620,Nagavarapalya,705.0,1.0,57.0,1
5621,Nagavarapalya,705.0,1.0,55.0,1
5622,Nagavarapalya,705.0,1.0,57.0,1
5623,Nagavarapalya,1335.0,2.0,110.0,2
5624,Nagavarapalya,1260.0,2.0,85.5,2
5625,Narayanapura,1308.0,2.0,89.04,2
5626,Narayanapura,1566.0,3.0,83.3,3
5627,Narayanapura,1485.0,3.0,85.0,3
5628,Narayanapura,1302.0,2.0,69.1,2
5629,Narayanapura,1308.0,2.0,89.04,2
5630,Narayanapura,2357.0,3.0,135.0,3
5631,Narayanapura,2357.0,3.0,135.0,3
5632,Narayanapura,1469.0,2.0,99.14,2
5633,Neeladri Nagar,1053.0,2.0,45.0,2
5634,Neeladri Nagar,1363.0,2.0,68.0,2
5635,Neeladri Nagar,2556.0,3.0,133.0,3
5636,Neeladri Nagar,674.0,1.0,21.0,1
5637,Neeladri Nagar,527.0,1.0,26.0,1
5638,Neeladri Nagar,1167.0,2.0,38.0,3
5639,Neeladri Nagar,1060.0,2.0,35.0,2
5640,Neeladri Nagar,640.0,1.0,20.5,1
5641,Neeladri Nagar,4000.0,12.0,160.0,10
5642,Neeladri Nagar,1105.0,2.0,30.0,2
5643,Neeladri Nagar,1100.0,2.0,30.0,2
5644,Neeladri Nagar,2111.0,3.0,103.0,3
5645,Nehru Nagar,1775.0,3.0,110.0,3
5646,Nehru Nagar,2363.0,5.0,120.0,4
5647,Nehru Nagar,2342.0,3.0,115.0,4
5648,Nehru Nagar,967.0,2.0,41.1,2
5649,Nehru Nagar,1374.0,3.0,72.0,3
5650,Nehru Nagar,1674.0,3.0,90.0,3
5651,Nehru Nagar,1269.0,2.0,63.0,3
5652,Nehru Nagar,1100.0,2.0,50.0,2
5653,Nehru Nagar,1674.0,3.0,81.0,3
5654,OMBR Layout,2420.0,3.0,185.0,3
5655,OMBR Layout,1078.0,2.0,65.0,2
5656,OMBR Layout,1101.0,2.0,65.5,2
5657,OMBR Layout,1041.0,2.0,65.5,2
5658,OMBR Layout,1300.0,2.0,80.0,2
5659,OMBR Layout,2400.0,5.0,275.0,5
5660,OMBR Layout,1085.0,2.0,64.0,2
5661,OMBR Layout,1855.0,3.0,145.0,3
5662,OMBR Layout,1050.0,2.0,48.0,2
5663,OMBR Layout,1730.0,3.0,93.0,3
5664,OMBR Layout,1165.0,2.0,88.5,2
5665,OMBR Layout,1101.0,2.0,66.0,2
5666,OMBR Layout,3400.0,4.0,275.0,4
5667,OMBR Layout,1580.0,3.0,75.0,3
5668,Old Airport Road,2732.0,4.0,204.0,4
5669,Old Airport Road,1875.0,2.0,110.0,3
5670,Old Airport Road,3356.0,4.0,251.0,4
5671,Old Airport Road,1206.0,2.0,75.0,2
5672,Old Airport Road,2774.0,4.0,207.0,4
5673,Old Airport Road,2690.0,4.0,191.0,4
5674,Old Airport Road,2690.0,4.0,199.0,4
5675,Old Airport Road,1655.0,2.0,97.65,2
5676,Old Airport Road,1075.0,2.0,60.0,2
5677,Old Airport Road,1858.0,2.0,167.0,3
5678,Old Airport Road,1150.0,2.0,90.0,2
5679,Old Airport Road,2690.0,4.0,191.0,4
5680,Old Airport Road,2658.0,5.0,187.0,4
5681,Old Airport Road,946.0,2.0,58.0,2
5682,Old Airport Road,2774.0,4.0,208.0,4
5683,Old Airport Road,2774.0,4.0,208.0,4
5684,Old Airport Road,3200.0,4.0,280.0,4
5685,Old Airport Road,2690.0,4.0,201.0,4
5686,Old Airport Road,1145.0,2.0,75.0,2
5687,Old Airport Road,2732.0,4.0,194.0,4
5688,Old Airport Road,2658.0,5.0,189.0,4
5689,Old Airport Road,2774.0,4.0,197.0,4
5690,Old Airport Road,3496.0,4.0,262.0,4
5691,Old Airport Road,2774.0,4.0,197.0,4
5692,Old Airport Road,2732.0,4.0,204.0,4
5693,Old Airport Road,1798.0,3.0,150.0,3
5694,Old Airport Road,2774.0,4.0,208.0,4
5695,Old Airport Road,1184.0,2.0,78.0,2
5696,Old Airport Road,3504.0,4.0,262.0,4
5697,Old Airport Road,1055.0,2.0,75.0,2
5698,Old Madras Road,1425.0,2.0,94.0,3
5699,Old Madras Road,3715.0,6.0,224.5,4
5700,Old Madras Road,3630.0,6.0,195.0,4
5701,Old Madras Road,1350.0,3.0,58.99,3
5702,Old Madras Road,935.0,2.0,45.0,2
5703,Old Madras Road,3715.0,6.0,200.5,4
5704,Old Madras Road,1720.0,3.0,100.0,3
5705,Old Madras Road,1200.0,2.0,72.0,2
5706,Old Madras Road,1225.0,2.0,53.55,2
5707,Old Madras Road,1100.0,2.0,70.0,2
5708,Old Madras Road,2760.0,5.0,157.0,3
5709,Old Madras Road,1171.0,2.0,75.0,2
5710,Old Madras Road,935.0,2.0,45.0,2
5711,Old Madras Road,4500.0,7.0,294.0,5
5712,Old Madras Road,2640.0,5.0,142.0,3
5713,Old Madras Road,1065.0,2.0,47.86,2
5714,Old Madras Road,2010.0,3.0,125.0,4
5715,Old Madras Road,2010.0,3.0,115.0,4
5716,Old Madras Road,1480.0,2.0,84.0,3
5717,Old Madras Road,2990.0,5.0,210.0,3
5718,Old Madras Road,1210.0,2.0,74.0,2
5719,Old Madras Road,1171.0,2.0,72.0,2
5720,Old Madras Road,3630.0,6.0,196.0,4
5721,Old Madras Road,1480.0,3.0,95.0,3
5722,Old Madras Road,1425.0,2.0,74.31,3
5723,Old Madras Road,1210.0,2.0,80.0,2
5724,Old Madras Road,1859.0,3.0,121.0,3
5725,Old Madras Road,2990.0,5.0,173.0,3
5726,Old Madras Road,4000.0,4.0,225.0,4
5727,Old Madras Road,3900.0,4.0,175.0,4
5728,Old Madras Road,2300.0,3.0,142.0,3
5729,Old Madras Road,3630.0,6.0,207.0,4
5730,Old Madras Road,1210.0,2.0,80.0,2
5731,Old Madras Road,1210.0,2.0,77.0,2
5732,Old Madras Road,5020.0,7.0,287.0,5
5733,Old Madras Road,3715.0,6.0,212.5,4
5734,Old Madras Road,1330.0,2.0,74.0,2
5735,Old Madras Road,1720.0,3.0,106.0,3
5736,Old Madras Road,2640.0,5.0,150.0,3
5737,Old Madras Road,2990.0,3.0,170.0,3
5738,Old Madras Road,1530.0,3.0,76.34,3
5739,Old Madras Road,1171.0,2.0,73.0,2
5740,Old Madras Road,1630.0,3.0,110.0,3
5741,Old Madras Road,1165.0,2.0,52.0,2
5742,Old Madras Road,2640.0,2.0,170.0,2
5743,Old Madras Road,1165.0,2.0,51.42,2
5744,Padmanabhanagar,1020.0,2.0,63.0,2
5745,Padmanabhanagar,1176.0,2.0,62.0,2
5746,Padmanabhanagar,1258.0,2.0,115.0,2
5747,Padmanabhanagar,1708.0,2.0,90.5,3
5748,Padmanabhanagar,1100.0,2.0,65.0,2
5749,Padmanabhanagar,3400.0,3.0,210.0,4
5750,Padmanabhanagar,1531.0,2.0,75.0,3
5751,Padmanabhanagar,1400.0,3.0,65.0,3
5752,Padmanabhanagar,1360.0,2.0,75.0,3
5753,Padmanabhanagar,4500.0,4.0,360.0,3
5754,Padmanabhanagar,1200.0,2.0,60.0,2
5755,Padmanabhanagar,1710.0,2.0,90.63,3
5756,Padmanabhanagar,1000.0,1.0,90.0,2
5757,Padmanabhanagar,1067.0,2.0,52.0,2
5758,Padmanabhanagar,1250.0,2.0,70.0,3
5759,Padmanabhanagar,1350.0,3.0,71.55,3
5760,Padmanabhanagar,1360.0,3.0,75.0,3
5761,Padmanabhanagar,1100.0,2.0,60.0,2
5762,Padmanabhanagar,2051.0,3.0,180.0,3
5763,Padmanabhanagar,2051.0,3.0,170.0,3
5764,Pai Layout,1006.0,2.0,35.0,2
5765,Pai Layout,1550.0,2.0,90.0,3
5766,Pai Layout,1050.0,2.0,40.0,2
5767,Pai Layout,1400.0,2.0,67.0,3
5768,Pai Layout,1100.0,2.0,50.0,2
5769,Pai Layout,1255.0,2.0,80.0,2
5770,Pai Layout,1075.0,2.0,35.0,2
5771,Pai Layout,1400.0,2.0,57.5,2
5772,Pai Layout,1175.0,2.0,60.0,2
5773,Pai Layout,810.0,2.0,34.5,2
5774,Pai Layout,1000.0,2.0,34.0,2
5775,Pai Layout,1000.0,2.0,42.0,2
5776,Pai Layout,3800.0,6.0,175.0,6
5777,Pai Layout,1068.0,2.0,48.0,2
5778,Pai Layout,1510.0,2.0,65.0,3
5779,Pai Layout,1500.0,2.0,58.0,3
5780,Pai Layout,1600.0,2.0,65.0,3
5781,Panathur,1359.0,2.0,87.0,2
5782,Panathur,1438.0,2.0,100.0,2
5783,Panathur,1688.0,3.0,118.0,3
5784,Panathur,1695.0,3.0,90.0,3
5785,Panathur,1198.0,2.0,77.0,2
5786,Panathur,1180.0,2.0,70.0,2
5787,Panathur,1546.0,3.0,99.0,3
5788,Panathur,1370.0,2.0,75.0,3
5789,Panathur,1000.0,2.0,65.3,2
5790,Panathur,1109.0,2.0,63.0,2
5791,Panathur,1000.0,2.0,68.0,2
5792,Panathur,1255.0,2.0,79.0,2
5793,Panathur,1205.0,2.0,62.9,2
5794,Panathur,1198.0,2.0,82.0,2
5795,Panathur,1235.0,2.0,65.0,2
5796,Panathur,1210.0,2.0,80.0,2
5797,Panathur,1210.0,2.0,77.0,2
5798,Panathur,661.0,1.0,40.0,1
5799,Panathur,1210.0,2.0,78.0,2
5800,Panathur,1861.0,3.0,92.0,3
5801,Panathur,1050.0,2.0,60.0,2
5802,Panathur,1398.0,2.0,97.0,2
5803,Panathur,1065.0,2.0,58.0,2
5804,Panathur,1007.0,2.0,64.0,2
5805,Panathur,1210.0,2.0,77.93,2
5806,Panathur,1230.0,2.0,80.0,2
5807,Panathur,980.0,2.0,57.0,2
5808,Panathur,1075.0,2.0,60.0,2
5809,Panathur,1210.0,2.0,69.0,2
5810,Panathur,1343.0,2.0,76.0,2
5811,Parappana Agrahara,1194.0,2.0,47.0,2
5812,Parappana Agrahara,1194.0,2.0,47.0,2
5813,Parappana Agrahara,1194.0,2.0,46.0,2
5814,Parappana Agrahara,1194.0,2.0,47.0,2
5815,Parappana Agrahara,1194.0,2.0,46.0,2
5816,Parappana Agrahara,1194.0,2.0,47.0,2
5817,Parappana Agrahara,1194.0,2.0,47.0,2
5818,Parappana Agrahara,1092.0,2.0,43.0,2
5819,Parappana Agrahara,1194.0,2.0,45.0,2
5820,Parappana Agrahara,1200.0,1.0,45.0,1
5821,Parappana Agrahara,1194.0,2.0,46.0,2
5822,Parappana Agrahara,1194.0,2.0,47.0,2
5823,Parappana Agrahara,1194.0,2.0,47.0,2
5824,Parappana Agrahara,1194.0,2.0,46.0,2
5825,Parappana Agrahara,1194.0,2.0,46.0,2
5826,Pattandur Agrahara,1550.0,2.0,80.0,3
5827,Pattandur Agrahara,1025.0,2.0,44.5,2
5828,Pattandur Agrahara,1247.0,2.0,59.8,2
5829,Pattandur Agrahara,900.0,2.0,42.0,2
5830,Pattandur Agrahara,1302.0,2.0,66.0,2
5831,Pattandur Agrahara,1550.0,2.0,80.0,3
5832,Pattandur Agrahara,1247.0,2.0,62.35,2
5833,Pattandur Agrahara,1350.0,2.0,68.0,2
5834,Poorna Pragna Layout,920.0,2.0,39.55,2
5835,Poorna Pragna Layout,1475.0,2.0,58.99,3
5836,Poorna Pragna Layout,1270.0,2.0,50.79,3
5837,Poorna Pragna Layout,1160.0,2.0,46.39,2
5838,Poorna Pragna Layout,1270.0,2.0,50.79,3
5839,Poorna Pragna Layout,1270.0,2.0,50.79,3
5840,Poorna Pragna Layout,965.0,2.0,48.0,2
5841,Poorna Pragna Layout,1355.0,2.0,58.25,3
5842,Poorna Pragna Layout,1355.0,2.0,58.27,3
5843,Poorna Pragna Layout,1475.0,2.0,58.99,3
5844,Poorna Pragna Layout,1270.0,2.0,50.79,3
5845,Poorna Pragna Layout,1160.0,2.0,46.39,2
5846,Poorna Pragna Layout,1270.0,2.0,50.79,3
5847,Poorna Pragna Layout,1160.0,2.0,46.39,2
5848,Poorna Pragna Layout,1475.0,2.0,58.99,3
5849,Poorna Pragna Layout,1270.0,2.0,50.79,3
5850,Poorna Pragna Layout,960.0,2.0,50.0,2
5851,Poorna Pragna Layout,1270.0,2.0,50.79,3
5852,Prithvi Layout,2028.0,4.0,162.0,4
5853,Prithvi Layout,1352.0,2.0,87.5,2
5854,Prithvi Layout,1190.0,2.0,68.0,2
5855,Prithvi Layout,1352.0,2.0,85.0,2
5856,Prithvi Layout,1352.0,2.0,75.0,2
5857,Prithvi Layout,2273.0,4.0,220.0,3
5858,Prithvi Layout,1352.0,3.0,93.0,2
5859,Prithvi Layout,2273.0,4.0,192.0,3
5860,Prithvi Layout,1352.0,2.0,72.0,2
5861,Prithvi Layout,2100.0,3.0,125.0,3
5862,R.T. Nagar,1500.0,4.0,70.0,4
5863,R.T. Nagar,1200.0,7.0,165.0,6
5864,R.T. Nagar,1200.0,2.0,120.0,2
5865,R.T. Nagar,1560.0,3.0,85.0,3
5866,R.T. Nagar,1040.0,2.0,46.0,2
5867,R.T. Nagar,1235.0,2.0,65.0,2
5868,R.T. Nagar,1140.0,3.0,130.0,3
5869,R.T. Nagar,970.0,2.0,55.0,2
5870,R.T. Nagar,1560.0,3.0,125.0,3
5871,R.T. Nagar,1200.0,2.0,60.0,2
5872,R.T. Nagar,1680.0,3.0,72.0,3
5873,R.T. Nagar,1400.0,2.0,78.0,3
5874,R.T. Nagar,1200.0,3.0,140.0,3
5875,R.T. Nagar,1100.0,3.0,125.0,2
5876,R.T. Nagar,1150.0,2.0,72.0,2
5877,R.T. Nagar,1500.0,4.0,185.0,4
5878,R.T. Nagar,3600.0,8.0,165.0,9
5879,R.T. Nagar,1080.0,2.0,48.0,2
5880,R.T. Nagar,1800.0,3.0,120.0,4
5881,R.T. Nagar,1300.0,3.0,145.0,3
5882,R.T. Nagar,1500.0,2.0,70.0,3
5883,R.T. Nagar,1100.0,2.0,85.0,2
5884,R.T. Nagar,1667.0,3.0,130.0,3
5885,Rachenahalli,1050.0,2.0,52.07,2
5886,Rachenahalli,1530.0,2.0,74.5,3
5887,Rachenahalli,1050.0,2.0,55.5,2
5888,Rachenahalli,1530.0,2.0,74.4,3
5889,Rachenahalli,1050.0,2.0,53.5,2
5890,Rachenahalli,1530.0,2.0,74.39,3
5891,Rachenahalli,1220.0,2.0,59.5,2
5892,Rachenahalli,1050.0,2.0,52.5,2
5893,Rachenahalli,1550.0,3.0,73.5,3
5894,Rachenahalli,1050.0,2.0,52.1,2
5895,Rachenahalli,1050.0,2.0,53.5,2
5896,Rachenahalli,1113.0,2.0,55.0,2
5897,Rachenahalli,3657.0,5.0,220.0,4
5898,Rachenahalli,1550.0,3.0,74.5,3
5899,Rachenahalli,1530.0,2.0,74.4,3
5900,Rachenahalli,1530.0,2.0,74.5,3
5901,Rachenahalli,680.0,1.0,32.64,1
5902,Rachenahalli,412.5,1.0,19.8,1
5903,Rachenahalli,1050.0,2.0,52.5,2
5904,Rachenahalli,1550.0,3.0,72.5,3
5905,Rachenahalli,1530.0,2.0,74.4,3
5906,Rachenahalli,690.0,1.0,39.8,1
5907,Rachenahalli,1200.0,2.0,50.0,2
5908,Rachenahalli,1050.0,2.0,47.25,2
5909,Rachenahalli,1050.0,2.0,55.5,2
5910,Rachenahalli,1100.0,2.0,68.0,2
5911,Rachenahalli,985.0,2.0,49.97,2
5912,Rachenahalli,1050.0,2.0,52.5,2
5913,Rachenahalli,1050.0,2.0,52.08,2
5914,Rachenahalli,1550.0,3.0,72.5,3
5915,Rachenahalli,1050.0,2.0,52.07,2
5916,Rachenahalli,1530.0,2.0,74.4,3
5917,Rachenahalli,2710.0,3.0,170.0,3
5918,Rachenahalli,1050.0,2.0,52.08,2
5919,Rachenahalli,985.0,2.0,49.97,2
5920,Rachenahalli,1856.0,3.0,106.0,3
5921,Rachenahalli,1050.0,2.0,52.5,2
5922,Rachenahalli,985.0,2.0,50.17,2
5923,Rachenahalli,2600.0,3.0,160.0,3
5924,Rachenahalli,1756.0,3.0,110.0,3
5925,Rachenahalli,1550.0,3.0,68.5,3
5926,Rachenahalli,1550.0,2.0,73.5,3
5927,Rachenahalli,985.0,2.0,50.17,2
5928,Rachenahalli,1050.0,2.0,52.71,2
5929,Raja Rajeshwari Nagar,1540.0,3.0,60.0,3
5930,Raja Rajeshwari Nagar,1693.0,3.0,57.39,3
5931,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5932,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5933,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5934,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5935,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5936,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5937,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5938,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5939,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5940,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5941,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5942,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5943,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5944,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5945,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5946,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5947,Raja Rajeshwari Nagar,1693.0,3.0,57.39,3
5948,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5949,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5950,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5951,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5952,Raja Rajeshwari Nagar,1530.0,3.0,57.0,3
5953,Raja Rajeshwari Nagar,1530.0,3.0,61.2,3
5954,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5955,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5956,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5957,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5958,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5959,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
5960,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5961,Raja Rajeshwari Nagar,1530.0,3.0,51.87,3
5962,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5963,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
5964,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
5965,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5966,Raja Rajeshwari Nagar,1580.0,3.0,53.56,3
5967,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
5968,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
5969,Raja Rajeshwari Nagar,1560.0,2.0,62.4,3
5970,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
5971,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5972,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
5973,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5974,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
5975,Raja Rajeshwari Nagar,1530.0,3.0,51.77,3
5976,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
5977,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
5978,Raja Rajeshwari Nagar,1510.0,2.0,59.0,3
5979,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5980,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5981,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
5982,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5983,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
5984,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
5985,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
5986,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
5987,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5988,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
5989,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5990,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
5991,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5992,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5993,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5994,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
5995,Raja Rajeshwari Nagar,1580.0,3.0,53.56,3
5996,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5997,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
5998,Raja Rajeshwari Nagar,1430.0,2.0,50.0,3
5999,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
6000,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
6001,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
6002,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
6003,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
6004,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
6005,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
6006,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
6007,Raja Rajeshwari Nagar,1550.0,3.0,52.45,3
6008,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
6009,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
6010,Raja Rajeshwari Nagar,1751.0,3.0,72.0,3
6011,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
6012,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
6013,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
6014,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
6015,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
6016,Raja Rajeshwari Nagar,1375.0,2.0,54.99,3
6017,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
6018,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
6019,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
6020,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
6021,Raja Rajeshwari Nagar,1400.0,2.0,48.0,3
6022,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
6023,Raja Rajeshwari Nagar,1625.0,2.0,54.0,3
6024,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
6025,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
6026,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
6027,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
6028,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
6029,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6030,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6031,Raja Rajeshwari Nagar,1630.0,3.0,60.65,3
6032,Raja Rajeshwari Nagar,1531.0,3.0,51.77,3
6033,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
6034,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
6035,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
6036,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
6037,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
6038,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
6039,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
6040,Raja Rajeshwari Nagar,1510.0,2.0,55.0,3
6041,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
6042,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
6043,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
6044,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
6045,Raja Rajeshwari Nagar,1608.0,3.0,54.51,3
6046,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
6047,Raja Rajeshwari Nagar,1500.0,3.0,51.04,3
6048,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
6049,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
6050,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
6051,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6052,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
6053,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
6054,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
6055,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
6056,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
6057,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
6058,Raja Rajeshwari Nagar,1529.0,3.0,51.77,3
6059,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
6060,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
6061,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
6062,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
6063,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
6064,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
6065,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
6066,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
6067,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
6068,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
6069,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
6070,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6071,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
6072,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
6073,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
6074,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
6075,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
6076,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
6077,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
6078,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
6079,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
6080,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
6081,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
6082,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
6083,Raja Rajeshwari Nagar,1571.0,3.0,53.12,3
6084,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
6085,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
6086,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
6087,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
6088,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
6089,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
6090,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
6091,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
